Node,Operator,Number of Params,Params (%),Memory (in Bytes),Memory (%),Weights and Bias Memory (%),Output Memory (%),Inputs Shape,Output Shape,Weights and Bias Shape,Inputs Size,Output Size,Inputs Memory (in Bytes),Weights and Bias Memory (in Bytes),Output Memory (in Bytes)
/mid_block/resnets.1/Unsqueeze_1,Unsqueeze,0.0,0.0,5120.0,0.0,0.0,0.0,"1x1280x1, 1",1x1280x1x1,,1281,1280,5128.0,0.0,5120.0
/mid_block/resnets.1/Add,Add,0.0,0.0,327680.0,0.0,0.0,0.0,"1x1280x8x8, 1x1280x1x1",1x1280x8x8,,83200,81920,332800.0,0.0,327680.0
/mid_block/resnets.1/norm2/Constant,Constant,0.0,0.0,24.0,0.0,0.0,0.0,,3,,0,3,0.0,0.0,24.0
/mid_block/resnets.1/norm2/Reshape,Reshape,0.0,0.0,327680.0,0.0,0.0,0.0,"1x1280x8x8, 3",1x32x2560,,81923,81920,327704.0,0.0,327680.0
/mid_block/resnets.1/norm2/Constant_1,Constant,0.0,0.0,128.0,0.0,0.0,0.0,,32,,0,32,0.0,0.0,128.0
/mid_block/resnets.1/norm2/Constant_2,Constant,0.0,0.0,128.0,0.0,0.0,0.0,,32,,0,32,0.0,0.0,128.0
/mid_block/resnets.1/norm2/InstanceNormalization,InstanceNormalization,0.0,0.0,327680.0,0.0,0.0,0.0,"1x32x2560, 32, 32",1x32x2560,,81984,81920,327936.0,0.0,327680.0
/mid_block/resnets.1/norm2/Shape,Shape,0.0,0.0,32.0,0.0,0.0,0.0,1x1280x8x8,4,,81920,4,327680.0,0.0,32.0
/mid_block/resnets.1/norm2/Reshape_1,Reshape,0.0,0.0,327680.0,0.0,0.0,0.0,"1x32x2560, 4",1x1280x8x8,,81924,81920,327712.0,0.0,327680.0
/mid_block/resnets.1/norm2/Mul,Mul,1280.0,0.0,332800.0,0.0,0.0,0.0,1x1280x8x8,1x1280x8x8,1280x1x1,81920,81920,327680.0,5120.0,327680.0
/mid_block/resnets.1/norm2/Add,Add,1280.0,0.0,332800.0,0.0,0.0,0.0,1x1280x8x8,1x1280x8x8,1280x1x1,81920,81920,327680.0,5120.0,327680.0
/mid_block/resnets.1/act_1/Sigmoid,Sigmoid,0.0,0.0,327680.0,0.0,0.0,0.0,1x1280x8x8,1x1280x8x8,,81920,81920,327680.0,0.0,327680.0
/mid_block/resnets.1/act_1/Mul,Mul,0.0,0.0,327680.0,0.0,0.0,0.0,"1x1280x8x8, 1x1280x8x8",1x1280x8x8,,163840,81920,655360.0,0.0,327680.0
/mid_block/resnets.1/conv2/Conv,Conv,14746880.0,1.7,59315200.0,0.43,0.43,0.0,1x1280x8x8,1x1280x8x8,"1280x1280x3x3, 1280",81920,81920,327680.0,58987520.0,327680.0
/mid_block/resnets.1/Add_1,Add,0.0,0.0,327680.0,0.0,0.0,0.0,"1x1280x8x8, 1x1280x8x8",1x1280x8x8,,163840,81920,655360.0,0.0,327680.0
/mid_block/resnets.1/Div,Div,0.0,0.0,327680.0,0.0,0.0,0.0,1x1280x8x8,1x1280x8x8,,81920,81920,327680.0,0.0,327680.0
/up_blocks.0/Concat,Concat,0.0,0.0,655360.0,0.0,0.0,0.0,"1x1280x8x8, 1x1280x8x8",1x2560x8x8,,163840,163840,655360.0,0.0,655360.0
/up_blocks.0/resnets.0/norm1/Constant,Constant,0.0,0.0,24.0,0.0,0.0,0.0,,3,,0,3,0.0,0.0,24.0
/up_blocks.0/resnets.0/norm1/Reshape,Reshape,0.0,0.0,655360.0,0.0,0.0,0.0,"1x2560x8x8, 3",1x32x5120,,163843,163840,655384.0,0.0,655360.0
/up_blocks.0/resnets.0/norm1/Constant_1,Constant,0.0,0.0,128.0,0.0,0.0,0.0,,32,,0,32,0.0,0.0,128.0
/up_blocks.0/resnets.0/norm1/Constant_2,Constant,0.0,0.0,128.0,0.0,0.0,0.0,,32,,0,32,0.0,0.0,128.0
/up_blocks.0/resnets.0/norm1/InstanceNormalization,InstanceNormalization,0.0,0.0,655360.0,0.0,0.0,0.0,"1x32x5120, 32, 32",1x32x5120,,163904,163840,655616.0,0.0,655360.0
/up_blocks.0/resnets.0/norm1/Shape,Shape,0.0,0.0,32.0,0.0,0.0,0.0,1x2560x8x8,4,,163840,4,655360.0,0.0,32.0
/up_blocks.0/resnets.0/norm1/Reshape_1,Reshape,0.0,0.0,655360.0,0.0,0.0,0.0,"1x32x5120, 4",1x2560x8x8,,163844,163840,655392.0,0.0,655360.0
/up_blocks.0/resnets.0/norm1/Mul,Mul,2560.0,0.0,665600.0,0.0,0.0,0.0,1x2560x8x8,1x2560x8x8,2560x1x1,163840,163840,655360.0,10240.0,655360.0
/up_blocks.0/resnets.0/norm1/Add,Add,2560.0,0.0,665600.0,0.0,0.0,0.0,1x2560x8x8,1x2560x8x8,2560x1x1,163840,163840,655360.0,10240.0,655360.0
/up_blocks.0/resnets.0/act/Sigmoid,Sigmoid,0.0,0.0,655360.0,0.0,0.0,0.0,1x2560x8x8,1x2560x8x8,,163840,163840,655360.0,0.0,655360.0
/up_blocks.0/resnets.0/act/Mul,Mul,0.0,0.0,655360.0,0.0,0.0,0.0,"1x2560x8x8, 1x2560x8x8",1x2560x8x8,,327680,163840,1310720.0,0.0,655360.0
/up_blocks.0/resnets.0/conv1/Conv,Conv,29492480.0,3.41,118297600.0,0.85,0.85,0.0,1x2560x8x8,1x1280x8x8,"1280x2560x3x3, 1280",163840,81920,655360.0,117969920.0,327680.0
/up_blocks.0/resnets.0/time_emb_proj/Gemm,Gemm,1639680.0,0.19,6563840.0,0.05,0.05,0.0,1x1280,1x1280,"1280x1280, 1280",1280,1280,5120.0,6558720.0,5120.0
/up_blocks.0/resnets.0/Constant,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.0/resnets.0/Unsqueeze,Unsqueeze,0.0,0.0,5120.0,0.0,0.0,0.0,"1x1280, 1",1x1280x1,,1281,1280,5128.0,0.0,5120.0
/up_blocks.0/resnets.0/Constant_1,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.0/resnets.0/Unsqueeze_1,Unsqueeze,0.0,0.0,5120.0,0.0,0.0,0.0,"1x1280x1, 1",1x1280x1x1,,1281,1280,5128.0,0.0,5120.0
/up_blocks.0/resnets.0/Add,Add,0.0,0.0,327680.0,0.0,0.0,0.0,"1x1280x8x8, 1x1280x1x1",1x1280x8x8,,83200,81920,332800.0,0.0,327680.0
/up_blocks.0/resnets.0/norm2/Constant,Constant,0.0,0.0,24.0,0.0,0.0,0.0,,3,,0,3,0.0,0.0,24.0
/up_blocks.0/resnets.0/norm2/Reshape,Reshape,0.0,0.0,327680.0,0.0,0.0,0.0,"1x1280x8x8, 3",1x32x2560,,81923,81920,327704.0,0.0,327680.0
/up_blocks.0/resnets.0/norm2/Constant_1,Constant,0.0,0.0,128.0,0.0,0.0,0.0,,32,,0,32,0.0,0.0,128.0
/up_blocks.0/resnets.0/norm2/Constant_2,Constant,0.0,0.0,128.0,0.0,0.0,0.0,,32,,0,32,0.0,0.0,128.0
/up_blocks.0/resnets.0/norm2/InstanceNormalization,InstanceNormalization,0.0,0.0,327680.0,0.0,0.0,0.0,"1x32x2560, 32, 32",1x32x2560,,81984,81920,327936.0,0.0,327680.0
/up_blocks.0/resnets.0/norm2/Shape,Shape,0.0,0.0,32.0,0.0,0.0,0.0,1x1280x8x8,4,,81920,4,327680.0,0.0,32.0
/up_blocks.0/resnets.0/norm2/Reshape_1,Reshape,0.0,0.0,327680.0,0.0,0.0,0.0,"1x32x2560, 4",1x1280x8x8,,81924,81920,327712.0,0.0,327680.0
/up_blocks.0/resnets.0/norm2/Mul,Mul,1280.0,0.0,332800.0,0.0,0.0,0.0,1x1280x8x8,1x1280x8x8,1280x1x1,81920,81920,327680.0,5120.0,327680.0
/up_blocks.0/resnets.0/norm2/Add,Add,1280.0,0.0,332800.0,0.0,0.0,0.0,1x1280x8x8,1x1280x8x8,1280x1x1,81920,81920,327680.0,5120.0,327680.0
/up_blocks.0/resnets.0/act_1/Sigmoid,Sigmoid,0.0,0.0,327680.0,0.0,0.0,0.0,1x1280x8x8,1x1280x8x8,,81920,81920,327680.0,0.0,327680.0
/up_blocks.0/resnets.0/act_1/Mul,Mul,0.0,0.0,327680.0,0.0,0.0,0.0,"1x1280x8x8, 1x1280x8x8",1x1280x8x8,,163840,81920,655360.0,0.0,327680.0
/up_blocks.0/resnets.0/conv2/Conv,Conv,14746880.0,1.7,59315200.0,0.43,0.43,0.0,1x1280x8x8,1x1280x8x8,"1280x1280x3x3, 1280",81920,81920,327680.0,58987520.0,327680.0
/up_blocks.0/resnets.0/conv_shortcut/Conv,Conv,3278080.0,0.38,13440000.0,0.1,0.09,0.0,1x2560x8x8,1x1280x8x8,"1280x2560x1x1, 1280",163840,81920,655360.0,13112320.0,327680.0
/up_blocks.0/resnets.0/Add_1,Add,0.0,0.0,327680.0,0.0,0.0,0.0,"1x1280x8x8, 1x1280x8x8",1x1280x8x8,,163840,81920,655360.0,0.0,327680.0
/up_blocks.0/resnets.0/Div,Div,0.0,0.0,327680.0,0.0,0.0,0.0,1x1280x8x8,1x1280x8x8,,81920,81920,327680.0,0.0,327680.0
/up_blocks.0/Concat_1,Concat,0.0,0.0,655360.0,0.0,0.0,0.0,"1x1280x8x8, 1x1280x8x8",1x2560x8x8,,163840,163840,655360.0,0.0,655360.0
/up_blocks.0/resnets.1/norm1/Constant,Constant,0.0,0.0,24.0,0.0,0.0,0.0,,3,,0,3,0.0,0.0,24.0
/up_blocks.0/resnets.1/norm1/Reshape,Reshape,0.0,0.0,655360.0,0.0,0.0,0.0,"1x2560x8x8, 3",1x32x5120,,163843,163840,655384.0,0.0,655360.0
/up_blocks.0/resnets.1/norm1/Constant_1,Constant,0.0,0.0,128.0,0.0,0.0,0.0,,32,,0,32,0.0,0.0,128.0
/up_blocks.0/resnets.1/norm1/Constant_2,Constant,0.0,0.0,128.0,0.0,0.0,0.0,,32,,0,32,0.0,0.0,128.0
/up_blocks.0/resnets.1/norm1/InstanceNormalization,InstanceNormalization,0.0,0.0,655360.0,0.0,0.0,0.0,"1x32x5120, 32, 32",1x32x5120,,163904,163840,655616.0,0.0,655360.0
/up_blocks.0/resnets.1/norm1/Shape,Shape,0.0,0.0,32.0,0.0,0.0,0.0,1x2560x8x8,4,,163840,4,655360.0,0.0,32.0
/up_blocks.0/resnets.1/norm1/Reshape_1,Reshape,0.0,0.0,655360.0,0.0,0.0,0.0,"1x32x5120, 4",1x2560x8x8,,163844,163840,655392.0,0.0,655360.0
/up_blocks.0/resnets.1/norm1/Mul,Mul,2560.0,0.0,665600.0,0.0,0.0,0.0,1x2560x8x8,1x2560x8x8,2560x1x1,163840,163840,655360.0,10240.0,655360.0
/up_blocks.0/resnets.1/norm1/Add,Add,2560.0,0.0,665600.0,0.0,0.0,0.0,1x2560x8x8,1x2560x8x8,2560x1x1,163840,163840,655360.0,10240.0,655360.0
/up_blocks.0/resnets.1/act/Sigmoid,Sigmoid,0.0,0.0,655360.0,0.0,0.0,0.0,1x2560x8x8,1x2560x8x8,,163840,163840,655360.0,0.0,655360.0
/up_blocks.0/resnets.1/act/Mul,Mul,0.0,0.0,655360.0,0.0,0.0,0.0,"1x2560x8x8, 1x2560x8x8",1x2560x8x8,,327680,163840,1310720.0,0.0,655360.0
/up_blocks.0/resnets.1/conv1/Conv,Conv,29492480.0,3.41,118297600.0,0.85,0.85,0.0,1x2560x8x8,1x1280x8x8,"1280x2560x3x3, 1280",163840,81920,655360.0,117969920.0,327680.0
/up_blocks.0/resnets.1/time_emb_proj/Gemm,Gemm,1639680.0,0.19,6563840.0,0.05,0.05,0.0,1x1280,1x1280,"1280x1280, 1280",1280,1280,5120.0,6558720.0,5120.0
/up_blocks.0/resnets.1/Constant,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.0/resnets.1/Unsqueeze,Unsqueeze,0.0,0.0,5120.0,0.0,0.0,0.0,"1x1280, 1",1x1280x1,,1281,1280,5128.0,0.0,5120.0
/up_blocks.0/resnets.1/Constant_1,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.0/resnets.1/Unsqueeze_1,Unsqueeze,0.0,0.0,5120.0,0.0,0.0,0.0,"1x1280x1, 1",1x1280x1x1,,1281,1280,5128.0,0.0,5120.0
/up_blocks.0/resnets.1/Add,Add,0.0,0.0,327680.0,0.0,0.0,0.0,"1x1280x8x8, 1x1280x1x1",1x1280x8x8,,83200,81920,332800.0,0.0,327680.0
/up_blocks.0/resnets.1/norm2/Constant,Constant,0.0,0.0,24.0,0.0,0.0,0.0,,3,,0,3,0.0,0.0,24.0
/up_blocks.0/resnets.1/norm2/Reshape,Reshape,0.0,0.0,327680.0,0.0,0.0,0.0,"1x1280x8x8, 3",1x32x2560,,81923,81920,327704.0,0.0,327680.0
/up_blocks.0/resnets.1/norm2/Constant_1,Constant,0.0,0.0,128.0,0.0,0.0,0.0,,32,,0,32,0.0,0.0,128.0
/up_blocks.0/resnets.1/norm2/Constant_2,Constant,0.0,0.0,128.0,0.0,0.0,0.0,,32,,0,32,0.0,0.0,128.0
/up_blocks.0/resnets.1/norm2/InstanceNormalization,InstanceNormalization,0.0,0.0,327680.0,0.0,0.0,0.0,"1x32x2560, 32, 32",1x32x2560,,81984,81920,327936.0,0.0,327680.0
/up_blocks.0/resnets.1/norm2/Shape,Shape,0.0,0.0,32.0,0.0,0.0,0.0,1x1280x8x8,4,,81920,4,327680.0,0.0,32.0
/up_blocks.0/resnets.1/norm2/Reshape_1,Reshape,0.0,0.0,327680.0,0.0,0.0,0.0,"1x32x2560, 4",1x1280x8x8,,81924,81920,327712.0,0.0,327680.0
/up_blocks.0/resnets.1/norm2/Mul,Mul,1280.0,0.0,332800.0,0.0,0.0,0.0,1x1280x8x8,1x1280x8x8,1280x1x1,81920,81920,327680.0,5120.0,327680.0
/up_blocks.0/resnets.1/norm2/Add,Add,1280.0,0.0,332800.0,0.0,0.0,0.0,1x1280x8x8,1x1280x8x8,1280x1x1,81920,81920,327680.0,5120.0,327680.0
/up_blocks.0/resnets.1/act_1/Sigmoid,Sigmoid,0.0,0.0,327680.0,0.0,0.0,0.0,1x1280x8x8,1x1280x8x8,,81920,81920,327680.0,0.0,327680.0
/up_blocks.0/resnets.1/act_1/Mul,Mul,0.0,0.0,327680.0,0.0,0.0,0.0,"1x1280x8x8, 1x1280x8x8",1x1280x8x8,,163840,81920,655360.0,0.0,327680.0
/up_blocks.0/resnets.1/conv2/Conv,Conv,14746880.0,1.7,59315200.0,0.43,0.43,0.0,1x1280x8x8,1x1280x8x8,"1280x1280x3x3, 1280",81920,81920,327680.0,58987520.0,327680.0
/up_blocks.0/resnets.1/conv_shortcut/Conv,Conv,3278080.0,0.38,13440000.0,0.1,0.09,0.0,1x2560x8x8,1x1280x8x8,"1280x2560x1x1, 1280",163840,81920,655360.0,13112320.0,327680.0
/up_blocks.0/resnets.1/Add_1,Add,0.0,0.0,327680.0,0.0,0.0,0.0,"1x1280x8x8, 1x1280x8x8",1x1280x8x8,,163840,81920,655360.0,0.0,327680.0
/up_blocks.0/resnets.1/Div,Div,0.0,0.0,327680.0,0.0,0.0,0.0,1x1280x8x8,1x1280x8x8,,81920,81920,327680.0,0.0,327680.0
/up_blocks.0/Concat_2,Concat,0.0,0.0,655360.0,0.0,0.0,0.0,"1x1280x8x8, 1x1280x8x8",1x2560x8x8,,163840,163840,655360.0,0.0,655360.0
/up_blocks.0/resnets.2/norm1/Constant,Constant,0.0,0.0,24.0,0.0,0.0,0.0,,3,,0,3,0.0,0.0,24.0
/up_blocks.0/resnets.2/norm1/Reshape,Reshape,0.0,0.0,655360.0,0.0,0.0,0.0,"1x2560x8x8, 3",1x32x5120,,163843,163840,655384.0,0.0,655360.0
/up_blocks.0/resnets.2/norm1/Constant_1,Constant,0.0,0.0,128.0,0.0,0.0,0.0,,32,,0,32,0.0,0.0,128.0
/up_blocks.0/resnets.2/norm1/Constant_2,Constant,0.0,0.0,128.0,0.0,0.0,0.0,,32,,0,32,0.0,0.0,128.0
/up_blocks.0/resnets.2/norm1/InstanceNormalization,InstanceNormalization,0.0,0.0,655360.0,0.0,0.0,0.0,"1x32x5120, 32, 32",1x32x5120,,163904,163840,655616.0,0.0,655360.0
/up_blocks.0/resnets.2/norm1/Shape,Shape,0.0,0.0,32.0,0.0,0.0,0.0,1x2560x8x8,4,,163840,4,655360.0,0.0,32.0
/up_blocks.0/resnets.2/norm1/Reshape_1,Reshape,0.0,0.0,655360.0,0.0,0.0,0.0,"1x32x5120, 4",1x2560x8x8,,163844,163840,655392.0,0.0,655360.0
/up_blocks.0/resnets.2/norm1/Mul,Mul,2560.0,0.0,665600.0,0.0,0.0,0.0,1x2560x8x8,1x2560x8x8,2560x1x1,163840,163840,655360.0,10240.0,655360.0
/up_blocks.0/resnets.2/norm1/Add,Add,2560.0,0.0,665600.0,0.0,0.0,0.0,1x2560x8x8,1x2560x8x8,2560x1x1,163840,163840,655360.0,10240.0,655360.0
/up_blocks.0/resnets.2/act/Sigmoid,Sigmoid,0.0,0.0,655360.0,0.0,0.0,0.0,1x2560x8x8,1x2560x8x8,,163840,163840,655360.0,0.0,655360.0
/up_blocks.0/resnets.2/act/Mul,Mul,0.0,0.0,655360.0,0.0,0.0,0.0,"1x2560x8x8, 1x2560x8x8",1x2560x8x8,,327680,163840,1310720.0,0.0,655360.0
/up_blocks.0/resnets.2/conv1/Conv,Conv,29492480.0,3.41,118297600.0,0.85,0.85,0.0,1x2560x8x8,1x1280x8x8,"1280x2560x3x3, 1280",163840,81920,655360.0,117969920.0,327680.0
/up_blocks.0/resnets.2/time_emb_proj/Gemm,Gemm,1639680.0,0.19,6563840.0,0.05,0.05,0.0,1x1280,1x1280,"1280x1280, 1280",1280,1280,5120.0,6558720.0,5120.0
/up_blocks.0/resnets.2/Constant,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.0/resnets.2/Unsqueeze,Unsqueeze,0.0,0.0,5120.0,0.0,0.0,0.0,"1x1280, 1",1x1280x1,,1281,1280,5128.0,0.0,5120.0
/up_blocks.0/resnets.2/Constant_1,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.0/resnets.2/Unsqueeze_1,Unsqueeze,0.0,0.0,5120.0,0.0,0.0,0.0,"1x1280x1, 1",1x1280x1x1,,1281,1280,5128.0,0.0,5120.0
/up_blocks.0/resnets.2/Add,Add,0.0,0.0,327680.0,0.0,0.0,0.0,"1x1280x8x8, 1x1280x1x1",1x1280x8x8,,83200,81920,332800.0,0.0,327680.0
/up_blocks.0/resnets.2/norm2/Constant,Constant,0.0,0.0,24.0,0.0,0.0,0.0,,3,,0,3,0.0,0.0,24.0
/up_blocks.0/resnets.2/norm2/Reshape,Reshape,0.0,0.0,327680.0,0.0,0.0,0.0,"1x1280x8x8, 3",1x32x2560,,81923,81920,327704.0,0.0,327680.0
/up_blocks.0/resnets.2/norm2/Constant_1,Constant,0.0,0.0,128.0,0.0,0.0,0.0,,32,,0,32,0.0,0.0,128.0
/up_blocks.0/resnets.2/norm2/Constant_2,Constant,0.0,0.0,128.0,0.0,0.0,0.0,,32,,0,32,0.0,0.0,128.0
/up_blocks.0/resnets.2/norm2/InstanceNormalization,InstanceNormalization,0.0,0.0,327680.0,0.0,0.0,0.0,"1x32x2560, 32, 32",1x32x2560,,81984,81920,327936.0,0.0,327680.0
/up_blocks.0/resnets.2/norm2/Shape,Shape,0.0,0.0,32.0,0.0,0.0,0.0,1x1280x8x8,4,,81920,4,327680.0,0.0,32.0
/up_blocks.0/resnets.2/norm2/Reshape_1,Reshape,0.0,0.0,327680.0,0.0,0.0,0.0,"1x32x2560, 4",1x1280x8x8,,81924,81920,327712.0,0.0,327680.0
/up_blocks.0/resnets.2/norm2/Mul,Mul,1280.0,0.0,332800.0,0.0,0.0,0.0,1x1280x8x8,1x1280x8x8,1280x1x1,81920,81920,327680.0,5120.0,327680.0
/up_blocks.0/resnets.2/norm2/Add,Add,1280.0,0.0,332800.0,0.0,0.0,0.0,1x1280x8x8,1x1280x8x8,1280x1x1,81920,81920,327680.0,5120.0,327680.0
/up_blocks.0/resnets.2/act_1/Sigmoid,Sigmoid,0.0,0.0,327680.0,0.0,0.0,0.0,1x1280x8x8,1x1280x8x8,,81920,81920,327680.0,0.0,327680.0
/up_blocks.0/resnets.2/act_1/Mul,Mul,0.0,0.0,327680.0,0.0,0.0,0.0,"1x1280x8x8, 1x1280x8x8",1x1280x8x8,,163840,81920,655360.0,0.0,327680.0
/up_blocks.0/resnets.2/conv2/Conv,Conv,14746880.0,1.7,59315200.0,0.43,0.43,0.0,1x1280x8x8,1x1280x8x8,"1280x1280x3x3, 1280",81920,81920,327680.0,58987520.0,327680.0
/up_blocks.0/resnets.2/conv_shortcut/Conv,Conv,3278080.0,0.38,13440000.0,0.1,0.09,0.0,1x2560x8x8,1x1280x8x8,"1280x2560x1x1, 1280",163840,81920,655360.0,13112320.0,327680.0
/up_blocks.0/resnets.2/Add_1,Add,0.0,0.0,327680.0,0.0,0.0,0.0,"1x1280x8x8, 1x1280x8x8",1x1280x8x8,,163840,81920,655360.0,0.0,327680.0
/up_blocks.0/resnets.2/Div,Div,0.0,0.0,327680.0,0.0,0.0,0.0,1x1280x8x8,1x1280x8x8,,81920,81920,327680.0,0.0,327680.0
/up_blocks.0/upsamplers.0/Constant,Constant,0.0,0.0,16.0,0.0,0.0,0.0,,4,,0,4,0.0,0.0,16.0
/up_blocks.0/upsamplers.0/Resize,Resize,0.0,0.0,1310720.0,0.01,0.0,0.01,"1x1280x8x8, 4",1x1280x16x16,,81924,327680,327696.0,0.0,1310720.0
/up_blocks.0/upsamplers.0/conv/Conv,Conv,14746880.0,1.7,60298240.0,0.43,0.43,0.01,1x1280x16x16,1x1280x16x16,"1280x1280x3x3, 1280",327680,327680,1310720.0,58987520.0,1310720.0
/up_blocks.1/Concat,Concat,0.0,0.0,2621440.0,0.02,0.0,0.02,"1x1280x16x16, 1x1280x16x16",1x2560x16x16,,655360,655360,2621440.0,0.0,2621440.0
/up_blocks.1/resnets.0/norm1/Constant,Constant,0.0,0.0,24.0,0.0,0.0,0.0,,3,,0,3,0.0,0.0,24.0
/up_blocks.1/resnets.0/norm1/Reshape,Reshape,0.0,0.0,2621440.0,0.02,0.0,0.02,"1x2560x16x16, 3",1x32x20480,,655363,655360,2621464.0,0.0,2621440.0
/up_blocks.1/resnets.0/norm1/Constant_1,Constant,0.0,0.0,128.0,0.0,0.0,0.0,,32,,0,32,0.0,0.0,128.0
/up_blocks.1/resnets.0/norm1/Constant_2,Constant,0.0,0.0,128.0,0.0,0.0,0.0,,32,,0,32,0.0,0.0,128.0
/up_blocks.1/resnets.0/norm1/InstanceNormalization,InstanceNormalization,0.0,0.0,2621440.0,0.02,0.0,0.02,"1x32x20480, 32, 32",1x32x20480,,655424,655360,2621696.0,0.0,2621440.0
/up_blocks.1/resnets.0/norm1/Shape,Shape,0.0,0.0,32.0,0.0,0.0,0.0,1x2560x16x16,4,,655360,4,2621440.0,0.0,32.0
/up_blocks.1/resnets.0/norm1/Reshape_1,Reshape,0.0,0.0,2621440.0,0.02,0.0,0.02,"1x32x20480, 4",1x2560x16x16,,655364,655360,2621472.0,0.0,2621440.0
/up_blocks.1/resnets.0/norm1/Mul,Mul,2560.0,0.0,2631680.0,0.02,0.0,0.02,1x2560x16x16,1x2560x16x16,2560x1x1,655360,655360,2621440.0,10240.0,2621440.0
/up_blocks.1/resnets.0/norm1/Add,Add,2560.0,0.0,2631680.0,0.02,0.0,0.02,1x2560x16x16,1x2560x16x16,2560x1x1,655360,655360,2621440.0,10240.0,2621440.0
/up_blocks.1/resnets.0/act/Sigmoid,Sigmoid,0.0,0.0,2621440.0,0.02,0.0,0.02,1x2560x16x16,1x2560x16x16,,655360,655360,2621440.0,0.0,2621440.0
/up_blocks.1/resnets.0/act/Mul,Mul,0.0,0.0,2621440.0,0.02,0.0,0.02,"1x2560x16x16, 1x2560x16x16",1x2560x16x16,,1310720,655360,5242880.0,0.0,2621440.0
/up_blocks.1/resnets.0/conv1/Conv,Conv,29492480.0,3.41,119280640.0,0.86,0.85,0.01,1x2560x16x16,1x1280x16x16,"1280x2560x3x3, 1280",655360,327680,2621440.0,117969920.0,1310720.0
/up_blocks.1/resnets.0/time_emb_proj/Gemm,Gemm,1639680.0,0.19,6563840.0,0.05,0.05,0.0,1x1280,1x1280,"1280x1280, 1280",1280,1280,5120.0,6558720.0,5120.0
/up_blocks.1/resnets.0/Constant,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.1/resnets.0/Unsqueeze,Unsqueeze,0.0,0.0,5120.0,0.0,0.0,0.0,"1x1280, 1",1x1280x1,,1281,1280,5128.0,0.0,5120.0
/up_blocks.1/resnets.0/Constant_1,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.1/resnets.0/Unsqueeze_1,Unsqueeze,0.0,0.0,5120.0,0.0,0.0,0.0,"1x1280x1, 1",1x1280x1x1,,1281,1280,5128.0,0.0,5120.0
/up_blocks.1/resnets.0/Add,Add,0.0,0.0,1310720.0,0.01,0.0,0.01,"1x1280x16x16, 1x1280x1x1",1x1280x16x16,,328960,327680,1315840.0,0.0,1310720.0
/up_blocks.1/resnets.0/norm2/Constant,Constant,0.0,0.0,24.0,0.0,0.0,0.0,,3,,0,3,0.0,0.0,24.0
/up_blocks.1/resnets.0/norm2/Reshape,Reshape,0.0,0.0,1310720.0,0.01,0.0,0.01,"1x1280x16x16, 3",1x32x10240,,327683,327680,1310744.0,0.0,1310720.0
/up_blocks.1/resnets.0/norm2/Constant_1,Constant,0.0,0.0,128.0,0.0,0.0,0.0,,32,,0,32,0.0,0.0,128.0
/up_blocks.1/resnets.0/norm2/Constant_2,Constant,0.0,0.0,128.0,0.0,0.0,0.0,,32,,0,32,0.0,0.0,128.0
/up_blocks.1/resnets.0/norm2/InstanceNormalization,InstanceNormalization,0.0,0.0,1310720.0,0.01,0.0,0.01,"1x32x10240, 32, 32",1x32x10240,,327744,327680,1310976.0,0.0,1310720.0
/up_blocks.1/resnets.0/norm2/Shape,Shape,0.0,0.0,32.0,0.0,0.0,0.0,1x1280x16x16,4,,327680,4,1310720.0,0.0,32.0
/up_blocks.1/resnets.0/norm2/Reshape_1,Reshape,0.0,0.0,1310720.0,0.01,0.0,0.01,"1x32x10240, 4",1x1280x16x16,,327684,327680,1310752.0,0.0,1310720.0
/up_blocks.1/resnets.0/norm2/Mul,Mul,1280.0,0.0,1315840.0,0.01,0.0,0.01,1x1280x16x16,1x1280x16x16,1280x1x1,327680,327680,1310720.0,5120.0,1310720.0
/up_blocks.1/resnets.0/norm2/Add,Add,1280.0,0.0,1315840.0,0.01,0.0,0.01,1x1280x16x16,1x1280x16x16,1280x1x1,327680,327680,1310720.0,5120.0,1310720.0
/up_blocks.1/resnets.0/act_1/Sigmoid,Sigmoid,0.0,0.0,1310720.0,0.01,0.0,0.01,1x1280x16x16,1x1280x16x16,,327680,327680,1310720.0,0.0,1310720.0
/up_blocks.1/resnets.0/act_1/Mul,Mul,0.0,0.0,1310720.0,0.01,0.0,0.01,"1x1280x16x16, 1x1280x16x16",1x1280x16x16,,655360,327680,2621440.0,0.0,1310720.0
