Node,Operation,Inputs Shape,Weights and Bias Shape,Output Shape,Weights and Bias Params Size,Output Params Size,Weights and Bias Memory (in Bytes),Output Memory (in Bytes)
/up_blocks.2/attentions.2/transformer_blocks.0/attn2/Concat_2,Concat,"1, 1, 1, 1",,4,0,4,0,32
/up_blocks.2/attentions.2/transformer_blocks.0/attn2/Reshape,Reshape,"1x1024x640, 4",,1x1024x10x64,0,655360,0,2621440
/up_blocks.2/attentions.2/transformer_blocks.0/attn2/Transpose,Transpose,1x1024x10x64,,1x10x1024x64,0,655360,0,2621440
/up_blocks.2/attentions.2/transformer_blocks.0/attn2/Reshape_1,Reshape,"1x77x640, 4",,1x77x10x64,0,49280,0,197120
/up_blocks.2/attentions.2/transformer_blocks.0/attn2/Reshape_2,Reshape,"1x77x640, 4",,1x77x10x64,0,49280,0,197120
/up_blocks.2/attentions.2/transformer_blocks.0/attn2/Transpose_1,Transpose,1x77x10x64,,1x10x77x64,0,49280,0,197120
/up_blocks.2/attentions.2/transformer_blocks.0/attn2/Shape_1,Shape,1x10x1024x64,,4,0,4,0,32
/up_blocks.2/attentions.2/transformer_blocks.0/attn2/Constant_8,Constant,,,1,0,1,0,8
/up_blocks.2/attentions.2/transformer_blocks.0/attn2/Constant_9,Constant,,,1,0,1,0,8
/up_blocks.2/attentions.2/transformer_blocks.0/attn2/Slice,Slice,"4, 1, 1",,1,0,1,0,8
/up_blocks.2/attentions.2/transformer_blocks.0/attn2/Cast_2,Cast,1,,1,0,1,0,4
/up_blocks.2/attentions.2/transformer_blocks.0/attn2/Sqrt,Sqrt,1,,1,0,1,0,4
/up_blocks.2/attentions.2/transformer_blocks.0/attn2/Constant_10,Constant,,,1,0,1,0,4
/up_blocks.2/attentions.2/transformer_blocks.0/attn2/Div_1,Div,"1, 1",,1,0,1,0,4
/up_blocks.2/attentions.2/transformer_blocks.0/attn2/Cast_3,Cast,1,,1,0,1,0,4
/up_blocks.2/attentions.2/transformer_blocks.0/attn2/Transpose_2,Transpose,1x77x10x64,,1x10x64x77,0,49280,0,197120
/up_blocks.2/attentions.2/transformer_blocks.0/attn2/Sqrt_1,Sqrt,1,,1,0,1,0,4
/up_blocks.2/attentions.2/transformer_blocks.0/attn2/Mul,Mul,"1x10x1024x64, 1",,1x10x1024x64,0,655360,0,2621440
/up_blocks.2/attentions.2/transformer_blocks.0/attn2/Sqrt_2,Sqrt,1,,1,0,1,0,4
/up_blocks.2/attentions.2/transformer_blocks.0/attn2/Mul_1,Mul,"1x10x64x77, 1",,1x10x64x77,0,49280,0,197120
/up_blocks.2/attentions.2/transformer_blocks.0/attn2/MatMul,MatMul,"1x10x1024x64, 1x10x64x77",,1x10x1024x77,0,788480,0,3153920
/up_blocks.2/attentions.2/transformer_blocks.0/attn2/Softmax,Softmax,1x10x1024x77,,1x10x1024x77,0,788480,0,3153920
/up_blocks.2/attentions.2/transformer_blocks.0/attn2/MatMul_1,MatMul,"1x10x1024x77, 1x10x77x64",,1x10x1024x64,0,655360,0,2621440
/up_blocks.2/attentions.2/transformer_blocks.0/attn2/Transpose_3,Transpose,1x10x1024x64,,1x1024x10x64,0,655360,0,2621440
Constant_5275,Constant,,,1,0,1,0,8
/up_blocks.2/attentions.2/transformer_blocks.0/attn2/Unsqueeze_6,Unsqueeze,1,,1,0,1,0,8
/up_blocks.2/attentions.2/transformer_blocks.0/attn2/Constant_12,Constant,,,1,0,1,0,8
Constant_5278,Constant,,,1,0,1,0,8
/up_blocks.2/attentions.2/transformer_blocks.0/attn2/Unsqueeze_7,Unsqueeze,1,,1,0,1,0,8
/up_blocks.2/attentions.2/transformer_blocks.0/attn2/Concat_3,Concat,"1, 1, 1",,3,0,3,0,24
/up_blocks.2/attentions.2/transformer_blocks.0/attn2/Reshape_3,Reshape,"1x1024x10x64, 3",,1x1024x640,0,655360,0,2621440
/up_blocks.2/attentions.2/transformer_blocks.0/attn2/Cast_4,Cast,1x1024x640,,1x1024x640,0,655360,0,2621440
/up_blocks.2/attentions.2/transformer_blocks.0/attn2/to_out.0/MatMul,MatMul,1x1024x640,640x640,1x1024x640,409600,655360,1638400,2621440
/up_blocks.2/attentions.2/transformer_blocks.0/attn2/to_out.0/Add,Add,1x1024x640,640,1x1024x640,640,655360,2560,2621440
/up_blocks.2/attentions.2/transformer_blocks.0/attn2/Div_2,Div,1x1024x640,,1x1024x640,0,655360,0,2621440
/up_blocks.2/attentions.2/transformer_blocks.0/Add_1,Add,"1x1024x640, 1x1024x640",,1x1024x640,0,655360,0,2621440
/up_blocks.2/attentions.2/transformer_blocks.0/norm3/ReduceMean,ReduceMean,1x1024x640,,1x1024x1,0,1024,0,4096
/up_blocks.2/attentions.2/transformer_blocks.0/norm3/Sub,Sub,"1x1024x640, 1x1024x1",,1x1024x640,0,655360,0,2621440
/up_blocks.2/attentions.2/transformer_blocks.0/norm3/Pow,Pow,1x1024x640,,1x1024x640,0,655360,0,2621440
/up_blocks.2/attentions.2/transformer_blocks.0/norm3/ReduceMean_1,ReduceMean,1x1024x640,,1x1024x1,0,1024,0,4096
/up_blocks.2/attentions.2/transformer_blocks.0/norm3/Add,Add,1x1024x1,,1x1024x1,0,1024,0,4096
/up_blocks.2/attentions.2/transformer_blocks.0/norm3/Sqrt,Sqrt,1x1024x1,,1x1024x1,0,1024,0,4096
/up_blocks.2/attentions.2/transformer_blocks.0/norm3/Div,Div,"1x1024x640, 1x1024x1",,1x1024x640,0,655360,0,2621440
/up_blocks.2/attentions.2/transformer_blocks.0/norm3/Mul,Mul,1x1024x640,640,1x1024x640,640,655360,2560,2621440
/up_blocks.2/attentions.2/transformer_blocks.0/norm3/Add_1,Add,1x1024x640,640,1x1024x640,640,655360,2560,2621440
/up_blocks.2/attentions.2/transformer_blocks.0/ff/net.0/proj/MatMul,MatMul,1x1024x640,640x5120,1x1024x5120,3276800,5242880,13107200,20971520
/up_blocks.2/attentions.2/transformer_blocks.0/ff/net.0/proj/Add,Add,1x1024x5120,5120,1x1024x5120,5120,5242880,20480,20971520
/up_blocks.2/attentions.2/transformer_blocks.0/ff/net.0/Shape,Shape,1x1024x5120,,3,0,3,0,24
/up_blocks.2/attentions.2/transformer_blocks.0/ff/net.0/Constant,Constant,,,1,0,1,0,8
/up_blocks.2/attentions.2/transformer_blocks.0/ff/net.0/Gather,Gather,"3, 1",,1,0,1,0,8
/up_blocks.2/attentions.2/transformer_blocks.0/ff/net.0/Constant_1,Constant,,,1,0,1,0,8
/up_blocks.2/attentions.2/transformer_blocks.0/ff/net.0/Constant_2,Constant,,,1,0,1,0,8
/up_blocks.2/attentions.2/transformer_blocks.0/ff/net.0/Add,Add,"1, 1",,1,0,1,0,8
/up_blocks.2/attentions.2/transformer_blocks.0/ff/net.0/Constant_3,Constant,,,1,0,1,0,8
/up_blocks.2/attentions.2/transformer_blocks.0/ff/net.0/Div,Div,"1, 1",,1,0,1,0,8
/up_blocks.2/attentions.2/transformer_blocks.0/ff/net.0/Constant_4,Constant,,,1,0,1,0,8
/up_blocks.2/attentions.2/transformer_blocks.0/ff/net.0/Mul,Mul,"1, 1",,1,0,1,0,8
/up_blocks.2/attentions.2/transformer_blocks.0/ff/net.0/Slice,Slice,"1x1024x5120, 1, 1, 1",,1x1024x2560,0,2621440,0,10485760
/up_blocks.2/attentions.2/transformer_blocks.0/ff/net.0/Constant_5,Constant,,,1,0,1,0,8
/up_blocks.2/attentions.2/transformer_blocks.0/ff/net.0/Mul_1,Mul,"1, 1",,1,0,1,0,8
/up_blocks.2/attentions.2/transformer_blocks.0/ff/net.0/Slice_1,Slice,"1x1024x5120, 1, 1, 1",,1x1024x2560,0,2621440,0,10485760
/up_blocks.2/attentions.2/transformer_blocks.0/ff/net.0/Div_1,Div,1x1024x2560,,1x1024x2560,0,2621440,0,10485760
/up_blocks.2/attentions.2/transformer_blocks.0/ff/net.0/Erf,Erf,1x1024x2560,,1x1024x2560,0,2621440,0,10485760
/up_blocks.2/attentions.2/transformer_blocks.0/ff/net.0/Add_1,Add,1x1024x2560,,1x1024x2560,0,2621440,0,10485760
/up_blocks.2/attentions.2/transformer_blocks.0/ff/net.0/Mul_2,Mul,"1x1024x2560, 1x1024x2560",,1x1024x2560,0,2621440,0,10485760
/up_blocks.2/attentions.2/transformer_blocks.0/ff/net.0/Mul_3,Mul,1x1024x2560,,1x1024x2560,0,2621440,0,10485760
/up_blocks.2/attentions.2/transformer_blocks.0/ff/net.0/Mul_4,Mul,"1x1024x2560, 1x1024x2560",,1x1024x2560,0,2621440,0,10485760
/up_blocks.2/attentions.2/transformer_blocks.0/ff/net.2/MatMul,MatMul,1x1024x2560,2560x640,1x1024x640,1638400,655360,6553600,2621440
/up_blocks.2/attentions.2/transformer_blocks.0/ff/net.2/Add,Add,1x1024x640,640,1x1024x640,640,655360,2560,2621440
/up_blocks.2/attentions.2/transformer_blocks.0/Add_2,Add,"1x1024x640, 1x1024x640",,1x1024x640,0,655360,0,2621440
/up_blocks.2/attentions.2/proj_out/MatMul,MatMul,1x1024x640,640x640,1x1024x640,409600,655360,1638400,2621440
/up_blocks.2/attentions.2/proj_out/Add,Add,1x1024x640,640,1x1024x640,640,655360,2560,2621440
Constant_5329,Constant,,,1,0,1,0,8
/up_blocks.2/attentions.2/Unsqueeze_3,Unsqueeze,1,,1,0,1,0,8
Constant_5331,Constant,,,1,0,1,0,8
/up_blocks.2/attentions.2/Unsqueeze_4,Unsqueeze,1,,1,0,1,0,8
Constant_5333,Constant,,,1,0,1,0,8
/up_blocks.2/attentions.2/Unsqueeze_5,Unsqueeze,1,,1,0,1,0,8
Constant_5335,Constant,,,1,0,1,0,8
/up_blocks.2/attentions.2/Unsqueeze_6,Unsqueeze,1,,1,0,1,0,8
/up_blocks.2/attentions.2/Concat_1,Concat,"1, 1, 1, 1",,4,0,4,0,32
/up_blocks.2/attentions.2/Reshape_1,Reshape,"1x1024x640, 4",,1x32x32x640,0,655360,0,2621440
/up_blocks.2/attentions.2/Transpose_1,Transpose,1x32x32x640,,1x640x32x32,0,655360,0,2621440
/up_blocks.2/attentions.2/Add,Add,"1x640x32x32, 1x640x32x32",,1x640x32x32,0,655360,0,2621440
/up_blocks.2/upsamplers.0/Constant,Constant,,,4,0,4,0,16
/up_blocks.2/upsamplers.0/Resize,Resize,"1x640x32x32, 4",,1x640x64x64,0,2621440,0,10485760
/up_blocks.2/upsamplers.0/conv/Conv,Conv,1x640x64x64,"640x640x3x3, 640",1x640x64x64,3687040,2621440,14748160,10485760
/up_blocks.3/Concat,Concat,"1x640x64x64, 1x320x64x64",,1x960x64x64,0,3932160,0,15728640
/up_blocks.3/resnets.0/norm1/Constant,Constant,,,3,0,3,0,24
/up_blocks.3/resnets.0/norm1/Reshape,Reshape,"1x960x64x64, 3",,1x32x122880,0,3932160,0,15728640
/up_blocks.3/resnets.0/norm1/Constant_1,Constant,,,32,0,32,0,128
/up_blocks.3/resnets.0/norm1/Constant_2,Constant,,,32,0,32,0,128
/up_blocks.3/resnets.0/norm1/InstanceNormalization,InstanceNormalization,"1x32x122880, 32, 32",,1x32x122880,0,3932160,0,15728640
/up_blocks.3/resnets.0/norm1/Shape,Shape,1x960x64x64,,4,0,4,0,32
/up_blocks.3/resnets.0/norm1/Reshape_1,Reshape,"1x32x122880, 4",,1x960x64x64,0,3932160,0,15728640
/up_blocks.3/resnets.0/norm1/Mul,Mul,1x960x64x64,960x1x1,1x960x64x64,960,3932160,3840,15728640
/up_blocks.3/resnets.0/norm1/Add,Add,1x960x64x64,960x1x1,1x960x64x64,960,3932160,3840,15728640
/up_blocks.3/resnets.0/act/Sigmoid,Sigmoid,1x960x64x64,,1x960x64x64,0,3932160,0,15728640
/up_blocks.3/resnets.0/act/Mul,Mul,"1x960x64x64, 1x960x64x64",,1x960x64x64,0,3932160,0,15728640
/up_blocks.3/resnets.0/conv1/Conv,Conv,1x960x64x64,"320x960x3x3, 320",1x320x64x64,2765120,1310720,11060480,5242880
/up_blocks.3/resnets.0/time_emb_proj/Gemm,Gemm,1x1280,"320x1280, 320",1x320,409920,320,1639680,1280
/up_blocks.3/resnets.0/Constant,Constant,,,1,0,1,0,8
/up_blocks.3/resnets.0/Unsqueeze,Unsqueeze,"1x320, 1",,1x320x1,0,320,0,1280
/up_blocks.3/resnets.0/Constant_1,Constant,,,1,0,1,0,8
/up_blocks.3/resnets.0/Unsqueeze_1,Unsqueeze,"1x320x1, 1",,1x320x1x1,0,320,0,1280
/up_blocks.3/resnets.0/Add,Add,"1x320x64x64, 1x320x1x1",,1x320x64x64,0,1310720,0,5242880
/up_blocks.3/resnets.0/norm2/Constant,Constant,,,3,0,3,0,24
/up_blocks.3/resnets.0/norm2/Reshape,Reshape,"1x320x64x64, 3",,1x32x40960,0,1310720,0,5242880
/up_blocks.3/resnets.0/norm2/Constant_1,Constant,,,32,0,32,0,128
/up_blocks.3/resnets.0/norm2/Constant_2,Constant,,,32,0,32,0,128
/up_blocks.3/resnets.0/norm2/InstanceNormalization,InstanceNormalization,"1x32x40960, 32, 32",,1x32x40960,0,1310720,0,5242880
/up_blocks.3/resnets.0/norm2/Shape,Shape,1x320x64x64,,4,0,4,0,32
/up_blocks.3/resnets.0/norm2/Reshape_1,Reshape,"1x32x40960, 4",,1x320x64x64,0,1310720,0,5242880
/up_blocks.3/resnets.0/norm2/Mul,Mul,1x320x64x64,320x1x1,1x320x64x64,320,1310720,1280,5242880
/up_blocks.3/resnets.0/norm2/Add,Add,1x320x64x64,320x1x1,1x320x64x64,320,1310720,1280,5242880
/up_blocks.3/resnets.0/act_1/Sigmoid,Sigmoid,1x320x64x64,,1x320x64x64,0,1310720,0,5242880
/up_blocks.3/resnets.0/act_1/Mul,Mul,"1x320x64x64, 1x320x64x64",,1x320x64x64,0,1310720,0,5242880
/up_blocks.3/resnets.0/conv2/Conv,Conv,1x320x64x64,"320x320x3x3, 320",1x320x64x64,921920,1310720,3687680,5242880
/up_blocks.3/resnets.0/conv_shortcut/Conv,Conv,1x960x64x64,"320x960x1x1, 320",1x320x64x64,307520,1310720,1230080,5242880
/up_blocks.3/resnets.0/Add_1,Add,"1x320x64x64, 1x320x64x64",,1x320x64x64,0,1310720,0,5242880
/up_blocks.3/resnets.0/Div,Div,1x320x64x64,,1x320x64x64,0,1310720,0,5242880
/up_blocks.3/attentions.0/Shape,Shape,1x320x64x64,,4,0,4,0,32
/up_blocks.3/attentions.0/Shape_1,Shape,1x320x64x64,,4,0,4,0,32
/up_blocks.3/attentions.0/Shape_2,Shape,1x320x64x64,,4,0,4,0,32
/up_blocks.3/attentions.0/norm/Constant,Constant,,,3,0,3,0,24
/up_blocks.3/attentions.0/norm/Reshape,Reshape,"1x320x64x64, 3",,1x32x40960,0,1310720,0,5242880
/up_blocks.3/attentions.0/norm/Constant_1,Constant,,,32,0,32,0,128
/up_blocks.3/attentions.0/norm/Constant_2,Constant,,,32,0,32,0,128
/up_blocks.3/attentions.0/norm/InstanceNormalization,InstanceNormalization,"1x32x40960, 32, 32",,1x32x40960,0,1310720,0,5242880
/up_blocks.3/attentions.0/norm/Shape,Shape,1x320x64x64,,4,0,4,0,32
/up_blocks.3/attentions.0/norm/Reshape_1,Reshape,"1x32x40960, 4",,1x320x64x64,0,1310720,0,5242880
/up_blocks.3/attentions.0/norm/Mul,Mul,1x320x64x64,320x1x1,1x320x64x64,320,1310720,1280,5242880
/up_blocks.3/attentions.0/norm/Add,Add,1x320x64x64,320x1x1,1x320x64x64,320,1310720,1280,5242880
/up_blocks.3/attentions.0/Shape_3,Shape,1x320x64x64,,4,0,4,0,32
/up_blocks.3/attentions.0/Transpose,Transpose,1x320x64x64,,1x64x64x320,0,1310720,0,5242880
Constant_5402,Constant,,,1,0,1,0,8
/up_blocks.3/attentions.0/Unsqueeze,Unsqueeze,1,,1,0,1,0,8
Constant_5404,Constant,,,1,0,1,0,8
/up_blocks.3/attentions.0/Unsqueeze_1,Unsqueeze,1,,1,0,1,0,8
Constant_5406,Constant,,,1,0,1,0,8
/up_blocks.3/attentions.0/Unsqueeze_2,Unsqueeze,1,,1,0,1,0,8
/up_blocks.3/attentions.0/Concat,Concat,"1, 1, 1",,3,0,3,0,24
/up_blocks.3/attentions.0/Reshape,Reshape,"1x64x64x320, 3",,1x4096x320,0,1310720,0,5242880
/up_blocks.3/attentions.0/proj_in/MatMul,MatMul,1x4096x320,320x320,1x4096x320,102400,1310720,409600,5242880
/up_blocks.3/attentions.0/proj_in/Add,Add,1x4096x320,320,1x4096x320,320,1310720,1280,5242880
/up_blocks.3/attentions.0/transformer_blocks.0/norm1/ReduceMean,ReduceMean,1x4096x320,,1x4096x1,0,4096,0,16384
/up_blocks.3/attentions.0/transformer_blocks.0/norm1/Sub,Sub,"1x4096x320, 1x4096x1",,1x4096x320,0,1310720,0,5242880
/up_blocks.3/attentions.0/transformer_blocks.0/norm1/Pow,Pow,1x4096x320,,1x4096x320,0,1310720,0,5242880
/up_blocks.3/attentions.0/transformer_blocks.0/norm1/ReduceMean_1,ReduceMean,1x4096x320,,1x4096x1,0,4096,0,16384
/up_blocks.3/attentions.0/transformer_blocks.0/norm1/Add,Add,1x4096x1,,1x4096x1,0,4096,0,16384
/up_blocks.3/attentions.0/transformer_blocks.0/norm1/Sqrt,Sqrt,1x4096x1,,1x4096x1,0,4096,0,16384
/up_blocks.3/attentions.0/transformer_blocks.0/norm1/Div,Div,"1x4096x320, 1x4096x1",,1x4096x320,0,1310720,0,5242880
/up_blocks.3/attentions.0/transformer_blocks.0/norm1/Mul,Mul,1x4096x320,320,1x4096x320,320,1310720,1280,5242880
/up_blocks.3/attentions.0/transformer_blocks.0/norm1/Add_1,Add,1x4096x320,320,1x4096x320,320,1310720,1280,5242880
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Shape,Shape,1x4096x320,,3,0,3,0,24
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/to_q/MatMul,MatMul,1x4096x320,320x320,1x4096x320,102400,1310720,409600,5242880
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/to_k/MatMul,MatMul,1x4096x320,320x320,1x4096x320,102400,1310720,409600,5242880
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/to_v/MatMul,MatMul,1x4096x320,320x320,1x4096x320,102400,1310720,409600,5242880
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Shape_1,Shape,1x4096x320,,3,0,3,0,24
Constant_5436,Constant,,,1,0,1,0,8
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Unsqueeze,Unsqueeze,1,,1,0,1,0,8
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Constant_3,Constant,,,1,0,1,0,8
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Constant_4,Constant,,,1,0,1,0,8
Constant_5440,Constant,,,1,0,1,0,8
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Unsqueeze_1,Unsqueeze,1,,1,0,1,0,8
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Concat,Concat,"1, 1, 1, 1",,4,0,4,0,32
Constant_5443,Constant,,,1,0,1,0,8
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Unsqueeze_2,Unsqueeze,1,,1,0,1,0,8
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Constant_5,Constant,,,1,0,1,0,8
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Constant_6,Constant,,,1,0,1,0,8
Constant_5447,Constant,,,1,0,1,0,8
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Unsqueeze_3,Unsqueeze,1,,1,0,1,0,8
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Concat_1,Concat,"1, 1, 1, 1",,4,0,4,0,32
Constant_5450,Constant,,,1,0,1,0,8
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Unsqueeze_4,Unsqueeze,1,,1,0,1,0,8
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Constant_7,Constant,,,1,0,1,0,8
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Constant_8,Constant,,,1,0,1,0,8
Constant_5454,Constant,,,1,0,1,0,8
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Unsqueeze_5,Unsqueeze,1,,1,0,1,0,8
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Concat_2,Concat,"1, 1, 1, 1",,4,0,4,0,32
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Reshape,Reshape,"1x4096x320, 4",,1x4096x5x64,0,1310720,0,5242880
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Transpose,Transpose,1x4096x5x64,,1x5x4096x64,0,1310720,0,5242880
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Reshape_1,Reshape,"1x4096x320, 4",,1x4096x5x64,0,1310720,0,5242880
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Reshape_2,Reshape,"1x4096x320, 4",,1x4096x5x64,0,1310720,0,5242880
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Transpose_1,Transpose,1x4096x5x64,,1x5x4096x64,0,1310720,0,5242880
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Shape_2,Shape,1x5x4096x64,,4,0,4,0,32
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Constant_9,Constant,,,1,0,1,0,8
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Constant_10,Constant,,,1,0,1,0,8
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Slice,Slice,"4, 1, 1",,1,0,1,0,8
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Cast_2,Cast,1,,1,0,1,0,4
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Sqrt,Sqrt,1,,1,0,1,0,4
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Constant_11,Constant,,,1,0,1,0,4
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Div_1,Div,"1, 1",,1,0,1,0,4
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Cast_3,Cast,1,,1,0,1,0,4
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Transpose_2,Transpose,1x4096x5x64,,1x5x64x4096,0,1310720,0,5242880
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Sqrt_1,Sqrt,1,,1,0,1,0,4
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Mul,Mul,"1x5x4096x64, 1",,1x5x4096x64,0,1310720,0,5242880
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Sqrt_2,Sqrt,1,,1,0,1,0,4
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Mul_1,Mul,"1x5x64x4096, 1",,1x5x64x4096,0,1310720,0,5242880
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/MatMul,MatMul,"1x5x4096x64, 1x5x64x4096",,1x5x4096x4096,0,83886080,0,335544320
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Softmax,Softmax,1x5x4096x4096,,1x5x4096x4096,0,83886080,0,335544320
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/MatMul_1,MatMul,"1x5x4096x4096, 1x5x4096x64",,1x5x4096x64,0,1310720,0,5242880
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Transpose_3,Transpose,1x5x4096x64,,1x4096x5x64,0,1310720,0,5242880
Constant_5482,Constant,,,1,0,1,0,8
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Unsqueeze_6,Unsqueeze,1,,1,0,1,0,8
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Constant_13,Constant,,,1,0,1,0,8
Constant_5485,Constant,,,1,0,1,0,8
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Unsqueeze_7,Unsqueeze,1,,1,0,1,0,8
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Concat_3,Concat,"1, 1, 1",,3,0,3,0,24
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Reshape_3,Reshape,"1x4096x5x64, 3",,1x4096x320,0,1310720,0,5242880
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Cast_4,Cast,1x4096x320,,1x4096x320,0,1310720,0,5242880
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/to_out.0/MatMul,MatMul,1x4096x320,320x320,1x4096x320,102400,1310720,409600,5242880
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/to_out.0/Add,Add,1x4096x320,320,1x4096x320,320,1310720,1280,5242880
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Div_2,Div,1x4096x320,,1x4096x320,0,1310720,0,5242880
/up_blocks.3/attentions.0/transformer_blocks.0/Add,Add,"1x4096x320, 1x4096x320",,1x4096x320,0,1310720,0,5242880
/up_blocks.3/attentions.0/transformer_blocks.0/norm2/ReduceMean,ReduceMean,1x4096x320,,1x4096x1,0,4096,0,16384
/up_blocks.3/attentions.0/transformer_blocks.0/norm2/Sub,Sub,"1x4096x320, 1x4096x1",,1x4096x320,0,1310720,0,5242880
/up_blocks.3/attentions.0/transformer_blocks.0/norm2/Pow,Pow,1x4096x320,,1x4096x320,0,1310720,0,5242880
/up_blocks.3/attentions.0/transformer_blocks.0/norm2/ReduceMean_1,ReduceMean,1x4096x320,,1x4096x1,0,4096,0,16384
/up_blocks.3/attentions.0/transformer_blocks.0/norm2/Add,Add,1x4096x1,,1x4096x1,0,4096,0,16384
/up_blocks.3/attentions.0/transformer_blocks.0/norm2/Sqrt,Sqrt,1x4096x1,,1x4096x1,0,4096,0,16384
/up_blocks.3/attentions.0/transformer_blocks.0/norm2/Div,Div,"1x4096x320, 1x4096x1",,1x4096x320,0,1310720,0,5242880
/up_blocks.3/attentions.0/transformer_blocks.0/norm2/Mul,Mul,1x4096x320,320,1x4096x320,320,1310720,1280,5242880
/up_blocks.3/attentions.0/transformer_blocks.0/norm2/Add_1,Add,1x4096x320,320,1x4096x320,320,1310720,1280,5242880
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/to_q/MatMul,MatMul,1x4096x320,320x320,1x4096x320,102400,1310720,409600,5242880
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/to_k/MatMul,MatMul,1x77x1024,1024x320,1x77x320,327680,24640,1310720,98560
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/to_v/MatMul,MatMul,1x77x1024,1024x320,1x77x320,327680,24640,1310720,98560
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Shape,Shape,1x77x320,,3,0,3,0,24
Constant_5516,Constant,,,1,0,1,0,8
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Unsqueeze,Unsqueeze,1,,1,0,1,0,8
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Constant_2,Constant,,,1,0,1,0,8
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Constant_3,Constant,,,1,0,1,0,8
Constant_5520,Constant,,,1,0,1,0,8
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Unsqueeze_1,Unsqueeze,1,,1,0,1,0,8
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Concat,Concat,"1, 1, 1, 1",,4,0,4,0,32
Constant_5523,Constant,,,1,0,1,0,8
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Unsqueeze_2,Unsqueeze,1,,1,0,1,0,8
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Constant_4,Constant,,,1,0,1,0,8
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Constant_5,Constant,,,1,0,1,0,8
Constant_5527,Constant,,,1,0,1,0,8
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Unsqueeze_3,Unsqueeze,1,,1,0,1,0,8
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Concat_1,Concat,"1, 1, 1, 1",,4,0,4,0,32
Constant_5530,Constant,,,1,0,1,0,8
